order_id,order_date,updated_date,status,channel,fulfillment,shipping_tier,product_id,category,quantity,currency,unit_price,tax,shipping_cost,discount,city,state,country,payment_method,is_business
ORD-0277,2026-02-03 00:47:25,2026-02-06 07:12:15,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,COLORADO SPRINGS,CO,US,Standard,False
ORD-0192,2026-02-02 23:20:45,2026-02-03 05:05:35,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SANTA ROSA,CA,US,Standard,False
ORD-0386,2026-02-02 22:35:55,2026-02-03 03:41:20,Shipped,US,Platform,Expedited,PROD-35,Seasoning,1,USD,9.99,,,,SUFFERN,NY,US,Standard,False
ORD-0414,2026-02-02 22:18:58,2026-02-05 09:10:47,Shipped,US,Platform,Expedited,PROD-32,Seasoning,1,USD,9.99,0.62,,,COLLIERVILLE,TN,US,Standard,False
ORD-0492,2026-02-02 22:05:20,2026-02-03 22:38:31,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,HANOVER TOWNSHIP,PA,US,Standard,False
ORD-0344,2026-02-02 19:38:24,2026-02-03 06:49:55,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,SANTA MONICA,CA,US,Standard,False
ORD-0309,2026-02-02 19:22:16,2026-02-03 13:30:19,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,REVERE,MA,US,Standard,False
ORD-0131,2026-02-02 15:03:52,2026-02-05 21:55:10,Shipped,US,Platform,Standard,PROD-34,Seasoning,1,USD,9.99,,0.05,,HOUSTON,TX,US,Standard,False
ORD-0100,2026-02-02 09:42:10,2026-02-02 18:48:20,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,,,APO,AE,US,Standard,False
ORD-0373,2026-02-02 07:33:16,2026-02-03 08:43:30,Shipped,US,Platform,Expedited,PROD-06,Snack,1,USD,13.99,,,,SALEM,OR,US,Standard,False
ORD-0088,2026-02-02 04:58:13,2026-02-03 05:15:27,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,FORT WAYNE,IN,US,Standard,False
ORD-0459,2026-02-02 02:33:21,2026-02-14 21:07:40,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,CYPRESS,TX,US,Standard,False
ORD-0331,2026-02-02 00:57:07,2026-02-02 08:26:48,Shipped,US,Platform,Expedited,PROD-03,Bundle,1,USD,46.99,,,,OCEANSIDE,CA,US,Standard,False
ORD-0215,2026-02-02 00:16:46,2026-02-05 21:15:17,Shipped,US,Platform,Standard,PROD-52,Sauce,1,USD,9.99,,6.99,,GREER,SC,US,Standard,False
ORD-0467,2026-02-01 23:17:02,2026-02-18 16:24:02,Shipped,US,Platform,Expedited,PROD-48,Sauce,1,USD,9.99,,,,NEW RICHMOND,WI,US,Standard,False
ORD-0122,2026-02-01 22:24:17,2026-02-03 06:06:46,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,,,,BEAUMONT,TX,US,Standard,False
ORD-0615,2026-02-01 21:42:42,2026-02-02 11:24:42,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.28,,,MARICOPA,AZ,US,Standard,False
ORD-0021,2026-02-01 21:10:13,2026-02-03 03:50:45,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,NEW YORK,NY,US,Standard,False
ORD-0072,2026-02-01 21:08:46,2026-02-01 21:09:49,Cancelled,US,Platform,Expedited,PROD-43,Smoked Salt,0,,,,,,NEW YORK,NY,US,Standard,False
ORD-0107,2026-02-01 20:43:03,2026-02-02 07:10:57,Shipped,US,Platform,Expedited,PROD-56,Bundle,1,USD,35.99,2.34,,,SHELBYVILLE,TN,US,Standard,False
ORD-0271,2026-02-01 17:14:11,2026-02-07 10:00:37,Shipped,US,Platform,Expedited,PROD-43,Smoked Salt,1,USD,13.99,0.78,,,Monte Vista,Colorado,US,Standard,False
ORD-0436,2026-02-01 16:03:50,2026-02-02 15:58:53,Shipped,US,Platform,Expedited,PROD-42,Smoked Salt,1,USD,19.99,,,,Hartsdale,NY,US,Standard,False
ORD-0103,2026-02-01 11:29:12,2026-02-07 03:39:48,Shipped,US,Platform,Standard,PROD-43,Smoked Salt,1,USD,13.99,,0.26,,AIRMONT,NY,US,Standard,False
